i,decision_date,entry_date,exit_date,candidate,long_symbols,short_symbols,gross_unit_return,eligible_count,net_return,before,after,log
436,2023-12-11,2023-12-12,2023-12-15,drawdown_recovery_k1,"[""BNTUSDT""]","[""OXTUSDT""]",-0.01809537264344785,14,-0.007273843160861962,0.6743360954403509,0.6694310804444097,-0.00730042654538269
437,2023-12-14,2023-12-15,2023-12-18,drawdown_recovery_k1,"[""MDTUSDT""]","[""OXTUSDT""]",-0.08202901178544653,14,-0.023257252946361634,0.6694310804444097,0.6538619524763579,-0.02353197066588767
438,2023-12-17,2023-12-18,2023-12-21,drawdown_recovery_k1,"[""MDTUSDT""]","[""ARKMUSDT""]",-0.19791035341928498,15,-0.05222758835482125,0.6538619524763579,0.619712319581543,-0.053640877653277644
439,2023-12-20,2023-12-21,2023-12-24,drawdown_recovery_k1,"[""MDTUSDT""]","[""ARKMUSDT""]",0.17462120220640098,15,0.04090530055160024,0.619712319581543,0.6450618382695554,0.04009081580377248
440,2023-12-23,2023-12-24,2023-12-27,drawdown_recovery_k1,"[""MDTUSDT""]","[""OXTUSDT""]",-0.0022665452299894806,16,-0.00331663630749737,0.6450618382695554,0.6429224027561696,-0.0033221485371106095
441,2023-12-26,2023-12-27,2023-12-30,drawdown_recovery_k1,"[""MDTUSDT""]","[""CYBERUSDT""]",0.0846030166282411,17,0.018400754157060273,0.6429224027561696,0.6547526598313524,0.01823350879207021
442,2023-12-29,2023-12-30,2024-01-02,drawdown_recovery_k1,"[""ARKMUSDT""]","[""OXTUSDT""]",-0.1061585990718159,16,-0.02928964976795398,0.6547526598313524,0.6355751837402558,-0.029727155673180766
443,2024-01-01,2024-01-02,2024-01-05,drawdown_recovery_k1,"[""ARKMUSDT""]","[""OXTUSDT""]",0.11663351358843754,16,0.026408378397109383,0.6355751837402558,0.6523596936922808,0.026065697182611525
444,2024-01-04,2024-01-05,2024-01-08,drawdown_recovery_k1,"[""WLDUSDT""]","[""CYBERUSDT""]",-0.010154757227134104,15,-0.005288689306783526,0.6523596936922808,0.6489095659560739,-0.005302723929116867
445,2024-01-07,2024-01-08,2024-01-11,drawdown_recovery_k1,"[""WLDUSDT""]","[""FRONTUSDT""]",-0.019021492875590518,15,-0.007505373218897629,0.6489095659560739,0.6440392574782606,-0.007533680258013276
446,2024-01-10,2024-01-11,2024-01-14,drawdown_recovery_k1,"[""BIGTIMEUSDT""]","[""PENDLEUSDT""]",0.02262363902942144,18,0.0029059097573553598,0.6440392574782606,0.6459107774406866,0.002901695763280259
447,2024-01-13,2024-01-14,2024-01-17,drawdown_recovery_k1,"[""BONDUSDT""]","[""CYBERUSDT""]",-0.09796396054970535,19,-0.02724099013742634,0.6459107774406866,0.6283155283227675,-0.027618904901233435
448,2024-01-16,2024-01-17,2024-01-20,drawdown_recovery_k1,"[""BONDUSDT""]","[""PENDLEUSDT""]",-0.1273107285254348,22,-0.0345776821313587,0.6283155283227675,0.6065898337062261,-0.03518963828042248
449,2024-01-19,2024-01-20,2024-01-23,drawdown_recovery_k1,"[""BONDUSDT""]","[""PENDLEUSDT""]",0.048919007447335794,24,0.009479751861833946,0.6065898337062261,0.6123401548116723,0.00943510097854787
450,2024-01-22,2024-01-23,2024-01-26,drawdown_recovery_k1,"[""BONDUSDT""]","[""FRONTUSDT""]",0.08517509244876664,23,0.018543773112191658,0.6123401548116723,0.6236952517099842,0.018373933780037845
451,2024-01-25,2024-01-26,2024-01-29,drawdown_recovery_k1,"[""POWRUSDT""]","[""ARKUSDT""]",0.03367192899949134,24,0.005667982249872835,0.6236952517099842,0.6272303453260064,0.0056519796782001875
452,2024-01-28,2024-01-29,2024-02-01,drawdown_recovery_k1,"[""POWRUSDT""]","[""FRONTUSDT""]",-0.013854697666708216,23,-0.006213674416677054,0.6272303453260064,0.6233329401758907,-0.006233059635567148
453,2024-01-31,2024-02-01,2024-02-04,drawdown_recovery_k1,"[""POWRUSDT""]","[""FRONTUSDT""]",0.03042579670207568,27,0.00485644917551892,0.6233329401758907,0.6263601249192817,0.004844694667639871
454,2024-02-03,2024-02-04,2024-02-07,drawdown_recovery_k1,"[""POWRUSDT""]","[""OXTUSDT""]",-0.03293460960504657,29,-0.010983652401261645,0.6263601249192817,0.6194804030291575,-0.01104441807364975
455,2024-02-06,2024-02-07,2024-02-10,drawdown_recovery_k1,"[""POWRUSDT""]","[""OXTUSDT""]",-0.016105090311986814,30,-0.006776272577996703,0.6194804030291575,0.6152826349615047,-0.00679933576034336
456,2024-02-09,2024-02-10,2024-02-13,drawdown_recovery_k1,"[""BIGTIMEUSDT""]","[""TIAUSDT""]",0.21691094990764825,30,0.05147773747691206,0.6152826349615047,0.6469559929181558,0.05019654377948174
457,2024-02-12,2024-02-13,2024-02-16,drawdown_recovery_k1,"[""MBLUSDT""]","[""BADGERUSDT""]",-0.16360456364008824,32,-0.04365114091002206,0.6469559929181558,0.6187156257087021,-0.04463251713006895
458,2024-02-15,2024-02-16,2024-02-19,drawdown_recovery_k1,"[""MBLUSDT""]","[""BADGERUSDT""]",0.047785225791129315,33,0.009196306447782326,0.6187156257087021,0.6244055242067507,0.00915427789675854
459,2024-02-18,2024-02-19,2024-02-22,drawdown_recovery_k1,"[""POWRUSDT""]","[""ARKUSDT""]",0.08624897349910332,32,0.018812243374775828,0.6244055242067507,0.6361519928926826,0.018637481497732495
460,2024-02-21,2024-02-22,2024-02-25,drawdown_recovery_k1,"[""1000BONKUSDT""]","[""BEAMXUSDT""]",0.020456272832275024,34,0.0023640682080687562,0.6361519928926826,0.6376558995945798,0.002361278195144636
461,2024-02-24,2024-02-25,2024-02-28,drawdown_recovery_k1,"[""1000BONKUSDT""]","[""CAKEUSDT""]",0.2926733267925449,35,0.07041833169813622,0.6376558995945798,0.6825585642415043,0.0680495362710902
462,2024-02-27,2024-02-28,2024-03-02,drawdown_recovery_k1,"[""TIAUSDT""]","[""1000BONKUSDT""]",-0.672007476747716,38,-0.170751869186929,0.6825585642415043,0.5660104135677209,-0.18723585522676978
463,2024-03-01,2024-03-02,2024-03-05,drawdown_recovery_k1,"[""NTRNUSDT""]","[""1000BONKUSDT""]",-0.5448899629777263,38,-0.13897249074443158,0.5660104135677209,0.48735053660692884,-0.1496288247099086
464,2024-03-04,2024-03-05,2024-03-08,drawdown_recovery_k1,"[""NTRNUSDT""]","[""1000BONKUSDT""]",0.36463153843640284,38,0.0884078846091007,0.48735053660692884,0.5304361666114575,0.08471597212076341
465,2024-03-07,2024-03-08,2024-03-11,drawdown_recovery_k1,"[""1000BONKUSDT""]","[""ARKUSDT""]",0.09483834919857026,39,0.020959587299642563,0.5304361666114575,0.5415538897524381,0.020742956910074155
466,2024-03-10,2024-03-11,2024-03-14,drawdown_recovery_k1,"[""NTRNUSDT""]","[""BICOUSDT""]",-0.1568121787815172,39,-0.041953044695379305,0.5415538897524381,0.5188340552106976,-0.04285848832450482
467,2024-03-13,2024-03-14,2024-03-17,drawdown_recovery_k1,"[""NTRNUSDT""]","[""ARKUSDT""]",0.05354902502891634,40,0.010637256257229083,0.5188340552106976,0.5243530260109511,0.010581078679263986
468,2024-03-16,2024-03-17,2024-03-20,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""FRONTUSDT""]",0.1741626410232262,41,0.04079066025580655,0.5243530260109511,0.545741732149068,0.03998067455541737
469,2024-03-19,2024-03-20,2024-03-23,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""JTOUSDT""]",0.2184956537544409,41,0.051873913438610225,0.545741732149068,0.5740514915224059,0.05057325298662818
470,2024-03-22,2024-03-23,2024-03-26,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""POLYXUSDT""]",-0.2532157719092025,40,-0.06605394297730063,0.5740514915224059,0.5361331270353505,-0.06833659721485036
471,2024-03-25,2024-03-26,2024-03-29,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""POLYXUSDT""]",-0.022618020783740644,40,-0.008404505195935162,0.5361331270353505,0.531627193383469,-0.008440022191583216
472,2024-03-28,2024-03-29,2024-04-01,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""BONDUSDT""]",0.31610104715756904,40,0.07627526178939226,0.531627193383469,0.5721771967331529,0.07350624853023227
473,2024-03-31,2024-04-01,2024-04-04,drawdown_recovery_k1,"[""BIGTIMEUSDT""]","[""JTOUSDT""]",-0.33283135155670873,39,-0.08595783788917719,0.5721771967331529,0.5229940820124807,-0.08987857936781216
474,2024-04-03,2024-04-04,2024-04-07,drawdown_recovery_k1,"[""BIGTIMEUSDT""]","[""JTOUSDT""]",0.22337708283430013,39,0.05309427070857503,0.5229940820124807,0.550762071381834,0.05173275498374232
475,2024-04-06,2024-04-07,2024-04-10,drawdown_recovery_k1,"[""BIGTIMEUSDT""]","[""KASUSDT""]",0.013112545027003986,39,0.0005281362567509963,0.550762071381834,0.5510529488005741,0.0005279968418827677
476,2024-04-09,2024-04-10,2024-04-13,drawdown_recovery_k1,"[""BIGTIMEUSDT""]","[""ETHWUSDT""]",-0.10821417667825617,40,-0.029803544169564045,0.5510529488005741,0.5346296179012276,-0.030256696207546962
477,2024-04-12,2024-04-13,2024-04-16,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""ORBSUSDT""]",-0.14840652367551888,39,-0.03985163091887972,0.5346296179012276,0.5133237556903263,-0.04066745533588302
478,2024-04-15,2024-04-16,2024-04-19,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""ONGUSDT""]",-0.3384290959261327,37,-0.08735727398153317,0.5133237556903263,0.46848119172325686,-0.09141079368155154
479,2024-04-18,2024-04-19,2024-04-22,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""ONGUSDT""]",0.17496327296244285,36,0.04099081824061071,0.46848119172325686,0.4876846191023296,0.040172969460034784
480,2024-04-21,2024-04-22,2024-04-25,drawdown_recovery_k1,"[""BADGERUSDT""]","[""ONGUSDT""]",0.03701019642960157,36,0.006502549107400392,0.4876846191023296,0.49085581228696634,0.006481498739708586
481,2024-04-24,2024-04-25,2024-04-28,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""ONGUSDT""]",0.04303151031156016,36,0.008007877577890038,0.49085581228696634,0.4947865255401561,0.007975984676070037
482,2024-04-27,2024-04-28,2024-05-01,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""1000BONKUSDT""]",-0.09703562632524021,35,-0.027008906581310055,0.4947865255401561,0.48142288249415105,-0.02738035057010376
483,2024-04-30,2024-05-01,2024-05-04,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""1000BONKUSDT""]",-0.07017452398707746,34,-0.02029363099676937,0.48142288249415105,0.4716530641634137,-0.020502375679689554
484,2024-05-03,2024-05-04,2024-05-07,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""1000BONKUSDT""]",0.02827002424264491,30,0.004317506060661227,0.4716530641634137,0.47368942912646866,0.004308212372137901
485,2024-05-06,2024-05-07,2024-05-10,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""LSKUSDT""]",-0.08213304616893169,30,-0.023283261542232925,0.47368942912646866,0.4626603942583261,-0.023558598907799783
486,2024-05-09,2024-05-10,2024-05-13,drawdown_recovery_k1,"[""1000RATSUSDT""]","[""LSKUSDT""]",0.055361977436884535,28,0.011090494359221131,0.4626603942583261,0.4677915267510831,0.011029445784525263
487,2024-05-12,2024-05-13,2024-05-16,drawdown_recovery_k1,"[""PYTHUSDT""]","[""MOVRUSDT""]",0.0723234397619128,28,0.015330859940478198,0.4677915267510831,0.4749631731290464,0.015214529761655103
488,2024-05-15,2024-05-16,2024-05-19,drawdown_recovery_k1,"[""PYTHUSDT""]","[""JTOUSDT""]",-0.06395851218823323,27,-0.01873962804705831,0.4749631731290464,0.4660625399285575,-0.018917439798257146
489,2024-05-18,2024-05-19,2024-05-22,drawdown_recovery_k1,"[""PYTHUSDT""]","[""JUPUSDT""]",0.07542178065061755,25,0.016105445162654386,0.4660625399285575,0.47356868460774426,0.01597712837995197
490,2024-05-21,2024-05-22,2024-05-25,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""AIUSDT""]",0.011944175627113918,26,0.00023604390677847936,0.47356868460774426,0.47368046761018706,0.0002360160527986852
491,2024-05-24,2024-05-25,2024-05-28,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""ONDOUSDT""]",-0.018742322037176518,27,-0.007435580509294129,0.47368046761018706,0.4701583783575914,-0.007463362239248707
492,2024-05-27,2024-05-28,2024-05-31,drawdown_recovery_k1,"[""JTOUSDT""]","[""1000RATSUSDT""]",-0.12210108031314393,23,-0.033275270078285984,0.4701583783575914,0.4545137313381736,-0.03384148804328158
493,2024-05-30,2024-05-31,2024-06-03,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""1000RATSUSDT""]",0.15765792951516255,26,0.036664482378790636,0.4545137313381736,0.47117824203174047,0.03600833049070787
494,2024-06-02,2024-06-03,2024-06-06,drawdown_recovery_k1,"[""LSKUSDT""]","[""ACEUSDT""]",0.022126815890436413,26,0.0027817039726091035,0.47117824203174047,0.4724889204194071,0.002777842194005674
495,2024-06-05,2024-06-06,2024-06-09,drawdown_recovery_k1,"[""LSKUSDT""]","[""AIUSDT""]",0.050701017201969956,27,0.009925254300492486,0.4724889204194071,0.47717849310873484,0.009876322471538537
496,2024-06-08,2024-06-09,2024-06-12,drawdown_recovery_k1,"[""LSKUSDT""]","[""OMUSDT""]",-0.014275357811483591,26,-0.006318839452870898,0.47717849310873484,0.47416327882041787,-0.006338887818443989
497,2024-06-11,2024-06-12,2024-06-15,drawdown_recovery_k1,"[""LSKUSDT""]","[""TONUSDT""]",-0.24530845836470672,28,-0.06407711459117668,0.47416327882041787,0.4437802640685139,-0.06622219328230772
498,2024-06-14,2024-06-15,2024-06-18,drawdown_recovery_k1,"[""LSKUSDT""]","[""TONUSDT""]",-0.013063217012509787,27,-0.0060158042531274466,0.4437802640685139,0.4411105688684765,-0.006033972102997542
499,2024-06-17,2024-06-18,2024-06-21,drawdown_recovery_k1,"[""AEVOUSDT""]","[""TONUSDT""]",-0.1120506574191662,27,-0.030762664354791552,0.4411105688684765,0.4275408324950244,-0.031245768655013332
500,2024-06-20,2024-06-21,2024-06-24,drawdown_recovery_k1,"[""AEVOUSDT""]","[""TONUSDT""]",-0.03962446921468232,27,-0.012656117303670583,0.4275408324950244,0.4221298255668584,-0.012736888177021784
501,2024-06-23,2024-06-24,2024-06-27,drawdown_recovery_k1,"[""WIFUSDT""]","[""TONUSDT""]",0.24873940971105446,27,0.05943485242776361,0.4221298255668584,0.44721904945478225,0.05773560785764924
502,2024-06-26,2024-06-27,2024-06-30,drawdown_recovery_k1,"[""DYMUSDT""]","[""TONUSDT""]",-0.05977218450733901,25,-0.017693046126834755,0.44721904945478225,0.4393063821839796,-0.01785143915181552
503,2024-06-29,2024-06-30,2024-07-03,drawdown_recovery_k1,"[""DYMUSDT""]","[""TONUSDT""]",-0.0029669272174268624,25,-0.0034917318043567154,0.4393063821839796,0.4377724421174509,-0.003497842127740313
504,2024-07-02,2024-07-03,2024-07-06,drawdown_recovery_k1,"[""XAIUSDT""]","[""TONUSDT""]",-0.1288517359932605,27,-0.03496293399831513,0.4377724421174509,0.4224666331174173,-0.03558876801636995
505,2024-07-05,2024-07-06,2024-07-09,drawdown_recovery_k1,"[""DYMUSDT""]","[""TONUSDT""]",0.306753030917019,27,0.07393825772925475,0.4224666331174173,0.45370307991886333,0.07133250628635847
506,2024-07-08,2024-07-09,2024-07-12,drawdown_recovery_k1,"[""TNSRUSDT""]","[""OMUSDT""]",-0.19251460335890647,27,-0.05087865083972662,0.45370307991886333,0.4306192793307629,-0.052218617988181566
507,2024-07-11,2024-07-12,2024-07-15,drawdown_recovery_k1,"[""MYROUSDT""]","[""OMUSDT""]",0.07421935477353414,28,0.015804838693383533,0.4306192793307629,0.43742514757884665,0.015681242804833535
508,2024-07-14,2024-07-15,2024-07-18,drawdown_recovery_k1,"[""ENAUSDT""]","[""OMUSDT""]",-0.05554026919284705,28,-0.016635067298211764,0.43742514757884665,0.43014855081094233,-0.016774983881726595
509,2024-07-17,2024-07-18,2024-07-21,drawdown_recovery_k1,"[""ETHFIUSDT""]","[""AEVOUSDT""]",0.0445644557419248,27,0.008391113935481198,0.43014855081094233,0.43375797630997903,0.008356104249446692
510,2024-07-20,2024-07-21,2024-07-24,drawdown_recovery_k1,"[""ETHFIUSDT""]","[""AXLUSDT""]",0.12881287438167877,26,0.02945321859541969,0.43375797630997903,0.44653354480374374,0.029027805555151474
511,2024-07-23,2024-07-24,2024-07-27,drawdown_recovery_k1,"[""ETHFIUSDT""]","[""METISUSDT""]",-0.07587413214423733,26,-0.021718533036059334,0.44653354480374374,0.43683549125921495,-0.02195785182173621
512,2024-07-26,2024-07-27,2024-07-30,drawdown_recovery_k1,"[""ETHFIUSDT""]","[""TAOUSDT""]",0.0658198131912302,24,0.013704953297807548,0.43683549125921495,0.4428223012657473,0.013611889749026189
513,2024-07-29,2024-07-30,2024-08-02,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""BOMEUSDT""]",-0.02564571669194282,25,-0.009161429172985706,0.4428223012657473,0.4387654161164826,-0.009203653151074211
514,2024-08-01,2024-08-02,2024-08-05,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""BOMEUSDT""]",0.020697978800309658,23,0.0024244947000774146,0.4387654161164826,0.43982920054243424,0.0024215603547148123
515,2024-08-04,2024-08-05,2024-08-08,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""TONUSDT""]",0.15088974364573093,23,0.03497243591143273,0.43982920054243424,0.4552110990703812,0.034374794393064984
516,2024-08-07,2024-08-08,2024-08-11,drawdown_recovery_k1,"[""MAVIAUSDT""]","[""GLMUSDT""]",0.007102777371423841,21,-0.0009743056571440399,0.4552110990703812,0.45476758432136216,-0.0009747806014198316
517,2024-08-10,2024-08-11,2024-08-14,drawdown_recovery_k1,"[""MYROUSDT""]","[""TONUSDT""]",0.013324064265572755,21,0.0005810160663931886,0.45476758432136216,0.4550318115943277,0.0005808473419098264
518,2024-08-13,2024-08-14,2024-08-17,drawdown_recovery_k1,"[""MYROUSDT""]","[""SAGAUSDT""]",0.00213711303746722,21,-0.002215721740633195,0.4550318115943277,0.45402358771669843,-0.0022181800840571256
519,2024-08-16,2024-08-17,2024-08-20,drawdown_recovery_k1,"[""MYROUSDT""]","[""TONUSDT""]",0.0008943954614080152,22,-0.002526401134647996,0.45402358771669843,0.45287654200953403,-0.0025295978712890064
520,2024-08-19,2024-08-20,2024-08-23,drawdown_recovery_k1,"[""MYROUSDT""]","[""TONUSDT""]",0.040148450721856355,20,0.007287112680464087,0.45287654200953403,0.45617670440149644,0.007260689960763966
521,2024-08-22,2024-08-23,2024-08-26,drawdown_recovery_k1,"[""MYROUSDT""]","[""TONUSDT""]",0.2562812412591766,18,0.06132031031479415,0.45617670440149644,0.4841496014737763,0.05951370880670381
522,2024-08-25,2024-08-26,2024-08-29,drawdown_recovery_k1,"[""MYROUSDT""]","[""TAOUSDT""]",-0.07674242385490926,18,-0.021935605963727317,0.4841496014737763,0.4735294865883519,-0.02217976854197085
523,2024-08-28,2024-08-29,2024-09-01,drawdown_recovery_k1,"[""MYROUSDT""]","[""TAOUSDT""]",0.015240840997550964,18,0.001060210249387741,0.4735294865883519,0.4740315274034202,0.0010596486234272994
524,2024-08-31,2024-09-01,2024-09-04,drawdown_recovery_k1,"[""MYROUSDT""]","[""TAOUSDT""]",0.10696420902101,16,0.0239910522552525,0.4740315274034202,0.4854040425479928,0.023707788547159183
525,2024-09-03,2024-09-04,2024-09-07,drawdown_recovery_k1,"[""ENAUSDT""]","[""VANRYUSDT""]",-0.011169053229659998,15,-0.005542263307414999,0.4854040425479928,0.48271380553370813,-0.005557678632276306
526,2024-09-06,2024-09-07,2024-09-10,drawdown_recovery_k1,"[""ENAUSDT""]","[""BBUSDT""]",0.019290026338484534,15,0.0020725065846211336,0.48271380553370813,0.4837142330741643,0.0020703619055793096
527,2024-09-09,2024-09-10,2024-09-13,drawdown_recovery_k1,"[""ENAUSDT""]","[""SAGAUSDT""]",-0.00629416251738768,15,-0.00432354062934692,0.4837142330741643,0.48162287493447475,-0.004332914158780883
528,2024-09-12,2024-09-13,2024-09-16,drawdown_recovery_k1,"[""ENAUSDT""]","[""TAOUSDT""]",-0.029697456199873296,13,-0.010174364049968326,0.48162287493447475,0.47672266847009903,-0.010226476668382284
529,2024-09-15,2024-09-16,2024-09-19,drawdown_recovery_k1,"[""ENAUSDT""]","[""SAGAUSDT""]",-0.33387603022297707,13,-0.08621900755574427,0.47672266847009903,0.435620113115281,-0.09016435063369582
530,2024-09-18,2024-09-19,2024-09-22,drawdown_recovery_k1,"[""ENAUSDT""]","[""SAGAUSDT""]",0.0524239538956115,15,0.010355988473902872,0.435620113115281,0.44013138998570306,0.010302732587929528
531,2024-09-21,2024-09-22,2024-09-25,drawdown_recovery_k1,"[""NOTUSDT""]","[""BBUSDT""]",0.04570636544802009,15,0.00867659136200502,0.44013138998570306,0.44395023020220026,0.008639166070009618
532,2024-09-24,2024-09-25,2024-09-28,drawdown_recovery_k1,"[""NOTUSDT""]","[""ENAUSDT""]",0.1561911460226646,15,0.036297786505666146,0.44395023020220026,0.4600646408772211,0.03565454124673217
533,2024-09-27,2024-09-28,2024-10-01,drawdown_recovery_k1,"[""MEWUSDT""]","[""NOTUSDT""]",0.09161378914177354,15,0.020153447285443382,0.4600646408772211,0.4693365293650366,0.019953054496581687
534,2024-09-30,2024-10-01,2024-10-04,drawdown_recovery_k1,"[""BBUSDT""]","[""SAGAUSDT""]",0.045330995432420806,14,0.0085827488581052,0.4693365293650366,0.47336472692651144,0.008546126467122135
535,2024-10-03,2024-10-04,2024-10-07,drawdown_recovery_k1,"[""BBUSDT""]","[""TAOUSDT""]",-0.18924747284103804,13,-0.050061868210259514,0.47336472692651144,0.44966720435173096,-0.05135842094009051
536,2024-10-06,2024-10-07,2024-10-10,drawdown_recovery_k1,"[""BBUSDT""]","[""TAOUSDT""]",0.057312677010413426,12,0.011578169252603354,0.44966720435173096,0.4548735273510603,0.011511655166225102
537,2024-10-09,2024-10-10,2024-10-13,drawdown_recovery_k1,"[""BBUSDT""]","[""TURBOUSDT""]",-0.30950799188047773,10,-0.08012699797011943,0.4548735273510603,0.4184258771483408,-0.08351965973949331
538,2024-10-12,2024-10-13,2024-10-16,drawdown_recovery_k1,"[""BBUSDT""]","[""TURBOUSDT""]",-0.24223038545783449,10,-0.06330759636445862,0.4184258771483408,0.3919363406093891,-0.06540032850897692
539,2024-10-15,2024-10-16,2024-10-19,drawdown_recovery_k1,"[""ZROUSDT""]","[""TURBOUSDT""]",0.107261744452266,9,0.024065436113066496,0.3919363406093891,0.40136845957471345,0.02378042702980775
540,2024-10-18,2024-10-19,2024-10-22,drawdown_recovery_k1,"[""ZROUSDT""]","[""MEWUSDT""]",-0.013437512792237372,9,-0.006109378198059343,0.40136845957471345,0.398916347858399,-0.006128116808866204
541,2024-10-21,2024-10-22,2024-10-25,drawdown_recovery_k1,"[""ZROUSDT""]","[""MEWUSDT""]",-0.25905496375449366,9,-0.06751374093862342,0.398916347858399,0.3719840128929053,-0.06990086316375338
542,2024-10-24,2024-10-25,2024-10-28,drawdown_recovery_k1,"[""ZROUSDT""]","[""MEWUSDT""]",0.03210126837425076,10,0.00527531709356269,0.3719840128929053,0.37394634651465125,0.005261451351092278
543,2024-10-27,2024-10-28,2024-10-31,drawdown_recovery_k1,"[""ZROUSDT""]","[""MEWUSDT""]",0.10007737237016334,10,0.022269343092540833,0.37394634651465125,0.3822738860033882,0.022025002159936708
544,2024-10-30,2024-10-31,2024-11-03,drawdown_recovery_k1,"[""TURBOUSDT""]","[""LISTAUSDT""]",-0.012207526653995826,9,-0.005801881663498956,0.3822738860033882,0.38005597815375064,-0.005818777964171532
545,2024-11-02,2024-11-03,2024-11-06,drawdown_recovery_k1,"[""TURBOUSDT""]","[""LISTAUSDT""]",0.013632084451497217,9,0.0006580211128743043,0.38005597815375064,0.3803060630114499,0.0006578047119076239
546,2024-11-05,2024-11-06,2024-11-09,drawdown_recovery_k1,"[""TURBOUSDT""]","[""LISTAUSDT""]",0.08782454549794272,9,0.019206136374485677,0.3803060630114499,0.3876102731216916,0.0190240265932314
547,2024-11-08,2024-11-09,2024-11-12,drawdown_recovery_k1,"[""TURBOUSDT""]","[""IOUSDT""]",-0.27262667372760796,9,-0.07090666843190199,0.3876102731216916,0.3601261200046529,-0.07354608066328769
548,2024-11-11,2024-11-12,2024-11-15,drawdown_recovery_k1,"[""TURBOUSDT""]","[""IOUSDT""]",0.11686939288085929,8,0.02646734822021482,0.3601261200046529,0.36965770342601095,0.0261231481255567
549,2024-11-14,2024-11-15,2024-11-18,drawdown_recovery_k1,"[""BANANAUSDT""]","[""RENDERUSDT""]",0.010993036601944839,11,-1.740849513790334e-06,0.36965770342601095,0.3696570599075777,-1.7408510290452371e-06
550,2024-11-17,2024-11-18,2024-11-21,drawdown_recovery_k1,"[""SYNUSDT""]","[""MEWUSDT""]",0.003381427575353091,12,-0.0019046431061617273,0.3696570599075777,0.3689529951367807,-0.001906459245273661
551,2024-11-20,2024-11-21,2024-11-24,drawdown_recovery_k1,"[""SYNUSDT""]","[""BANANAUSDT""]",0.05720652179477903,17,0.011551630448694755,0.3689529951367807,0.3732150037895398,0.011485419772021405
552,2024-11-23,2024-11-24,2024-11-27,drawdown_recovery_k1,"[""POPCATUSDT""]","[""IOUSDT""]",-0.06781984056678092,18,-0.019704960141695232,0.3732150037895398,0.3658608170155843,-0.01990169154740973
553,2024-11-26,2024-11-27,2024-11-30,drawdown_recovery_k1,"[""POPCATUSDT""]","[""GUSDT""]",0.002542259718715023,21,-0.002114435070321244,0.3658608170155843,0.3650872280732302,-0.0021166736442573796
554,2024-11-29,2024-11-30,2024-12-03,drawdown_recovery_k1,"[""POPCATUSDT""]","[""CHESSUSDT""]",-0.20828510039864634,21,-0.05482127509966159,0.3650872280732302,0.34507268070765473,-0.056381242491962816
555,2024-12-02,2024-12-03,2024-12-06,drawdown_recovery_k1,"[""POPCATUSDT""]","[""ALPACAUSDT""]",0.019822584693183654,22,0.0022056461732959136,0.34507268070765473,0.34583378894536654,0.002203217306599782
556,2024-12-05,2024-12-06,2024-12-09,drawdown_recovery_k1,"[""POPCATUSDT""]","[""CHESSUSDT""]",0.06394771656360887,25,0.013236929140902215,0.34583378894536654,0.3504115663041661,0.013150086508116457
557,2024-12-08,2024-12-09,2024-12-12,drawdown_recovery_k1,"[""POPCATUSDT""]","[""BSWUSDT""]",0.03162112105078774,26,0.0051552802626969344,0.3504115663041661,0.35221803613575464,0.0051420373000265
558,2024-12-11,2024-12-12,2024-12-15,drawdown_recovery_k1,"[""POPCATUSDT""]","[""AERGOUSDT""]",-0.04458277108238062,26,-0.013895692770595158,0.35221803613575464,0.34732372251734983,-0.013993141709569026
559,2024-12-14,2024-12-15,2024-12-18,drawdown_recovery_k1,"[""POPCATUSDT""]","[""UXLINKUSDT""]",-0.17964104113220314,28,-0.04766026028305079,0.34732372251734983,0.33077018349969484,-0.0488334384029515
560,2024-12-17,2024-12-18,2024-12-21,drawdown_recovery_k1,"[""NEIROETHUSDT""]","[""ZROUSDT""]",-0.02228863714833318,29,-0.008322159287083295,0.33077018349969484,0.3280174613451926,-0.008356981788201021
561,2024-12-20,2024-12-21,2024-12-24,drawdown_recovery_k1,"[""POPCATUSDT""]","[""UXLINKUSDT""]",-0.17162270811781832,30,-0.04565567702945458,0.3280174613451926,0.3130416020699949,-0.04673074710616219
