date,equity_close,equity_stress
2020-01-01,1.0,1.0
2020-04-01,1.0022403851362294,0.9796175609517185
2020-04-02,0.9971013430660316,0.9710433070891166
2020-04-03,0.9945707609897702,0.9790422662295385
2020-04-04,0.9919015499997762,0.9800104332522693
2020-04-05,0.991134754992792,0.982256507944909
2020-04-06,0.9611954358740857,0.9388357339479856
2020-04-07,0.9615904731843266,0.9414269917443723
2020-04-08,0.96062852240914,0.9459349713092258
2020-04-09,0.9608918045784739,0.9498538700099367
2020-04-10,0.953582897878258,0.92916476235964
2020-04-11,0.9527473281556492,0.9378949399892361
2020-04-12,0.9518880249313787,0.9374080509421218
2020-04-13,0.9442688876563354,0.9311453954709574
2020-04-14,0.9440822257048845,0.9371956440687454
2020-04-15,0.9468209957296885,0.9311396200784188
2020-04-16,0.9459063033670777,0.9119950834921101
2020-04-17,0.959776912890703,0.9501083556405193
2020-04-18,0.9723996703141591,0.9445934778039695
2020-04-19,0.970390481495396,0.9516474902656075
2020-04-20,0.9721647396484561,0.9485603173573485
2020-04-21,0.9732430240622977,0.9638322103666659
2020-04-22,0.9722217156077503,0.9504051094211027
2020-04-23,0.9721315553944283,0.9494628887316009
2020-04-24,0.9727372262627619,0.9647768263970221
2020-04-25,0.9709931278777414,0.9602010261417572
2020-04-26,0.9580076768294462,0.9478596397589198
2020-04-27,0.9557748811067902,0.9391318209260424
2020-04-28,0.9338272567629372,0.9233777150612347
2020-04-29,0.9349185517323796,0.9114304362879295
2020-04-30,0.9406203769697592,0.905297917356917
2020-05-01,0.9395998738595694,0.9246288975130946
2020-05-02,0.9557234883525986,0.9406821915143846
2020-05-03,0.955280431852026,0.9341659663927027
2020-05-04,0.9596894798322007,0.9344718397970482
2020-05-05,0.954344253106046,0.9444838569715935
2020-05-06,0.9510568528272887,0.938635976276642
2020-05-07,0.9495499153251012,0.9318280380331029
2020-05-08,0.9435077445692857,0.9311626381067474
2020-05-09,0.9529796194100798,0.9241524043348965
2020-05-10,0.9553367640130331,0.9059271282142395
2020-05-11,0.9632272445858301,0.9373344737876262
2020-05-12,0.96430963466142,0.9466305429343148
2020-05-13,0.958763230661772,0.9463330236135948
2020-05-14,0.9465566100500812,0.9405388241378992
2020-05-15,0.947108811245649,0.9350953767309834
2020-05-16,0.9453191144732754,0.9351812248656746
2020-05-17,0.9404242657169296,0.9312925900175638
2020-05-18,0.9509664415233542,0.9283650266534808
2020-05-19,0.9562753838261266,0.9380364382121179
2020-05-20,0.9531937673856826,0.9392999315574477
2020-05-21,0.9479958892537766,0.9226332181884759
