date,equity_close,equity_stress
2023-08-26,0.7701882713094823,0.7392012394112497
2023-08-27,0.777821868516133,0.7575559695129125
2023-08-28,0.7899491324350124,0.7722573971736779
2023-08-29,0.7877839945097512,0.7710010735401122
2023-08-30,0.7906359448855722,0.7776437876927715
2023-08-31,0.7959106671965519,0.7724772816630344
2023-09-01,0.8132960817006691,0.7843743626469856
2023-09-02,0.8054099103992761,0.7948698839010555
2023-09-03,0.8009517103764437,0.794888692462497
2023-09-04,0.808438000234033,0.7868998359343804
2023-09-05,0.8036141076488,0.7854358873130695
2023-09-06,0.7981460526566154,0.7806028584111603
2023-09-07,0.7988377302674603,0.7811651524211684
2023-09-08,0.8044691008898098,0.7840548502994078
2023-09-09,0.7952618746177951,0.7900056954999903
2023-09-10,0.7970397921462057,0.7678374606985282
2023-09-11,0.7993515940384928,0.7818864843163691
2023-09-12,0.8048493344020579,0.7884329076337144
2023-09-13,0.8048394321847806,0.7883395937237206
2023-09-14,0.8094730947630253,0.7951147732082043
2023-09-15,0.8245299398342834,0.8031315436246835
2023-09-16,0.8247106248378906,0.8086310018266659
2023-09-17,0.8197157045954281,0.8027570397865842
2023-09-18,0.8263505705738529,0.8080343695900303
2023-09-19,0.8211153579364778,0.814193654854223
2023-09-20,0.8320901683559976,0.8124799446863813
2023-09-21,0.8234640632321741,0.813216641498358
2023-09-22,0.8226714831770996,0.7747736061548894
2023-09-23,0.8061343087500074,0.7646932461382975
2023-09-24,0.8116114821764702,0.7874494048930419
2023-09-25,0.7951424561033311,0.7820284263831159
2023-09-26,0.8064478509433048,0.7835595875700061
2023-09-27,0.7971509586078336,0.7725661291692264
2023-09-28,0.7963703040197848,0.7859695118201501
2023-09-29,0.798917123200467,0.7788016550844723
2023-09-30,0.7924216869696253,0.7854453274833727
2023-10-01,0.791335945439612,0.775107894238501
2023-10-02,0.7844406163037249,0.7573345771840582
2023-10-03,0.7749219463210799,0.7621194699603642
2023-10-04,0.7856662066558405,0.759887254330429
2023-10-05,0.7755336268990494,0.7632018304262729
2023-10-06,0.7741874354436952,0.7668001040927883
2023-10-07,0.777654392413743,0.7646957445210518
2023-10-08,0.7602680816819312,0.7467188133727385
2023-10-09,0.7765185270253927,0.7496263402922145
2023-10-10,0.7757449219897172,0.7544370436552117
2023-10-11,0.7545639831239138,0.7442349700587974
2023-10-12,0.7496874994060981,0.7439966981087975
2023-10-13,0.7430025657218228,0.7350642290766158
2023-10-14,0.740412105631422,0.7366216459804663
2023-10-15,0.7380774698016785,0.7323614090383279
2023-10-16,0.7373620095280986,0.7251256332990723
2023-10-17,0.7456403564470695,0.7229057963943998
2023-10-18,0.7534767991757716,0.7385743431904233
2023-10-19,0.7528871667213491,0.7432499888684528
2023-10-20,0.7691945931407457,0.7412262698799249
2023-10-21,0.8040685785843025,0.7564927367742925
2023-10-22,0.8030480496274982,0.780441813443483
2023-10-23,0.8179359408202134,0.7920311686700012
2023-10-24,0.7940378992690384,0.7731791619813299
2023-10-25,0.826707237745271,0.7747425356548129
2023-10-26,0.8917639270450064,0.8125701351087483
2023-10-27,0.8539516427131825,0.828590172620292
2023-10-28,0.8526857840102229,0.83816656445676
2023-10-29,0.8429996862326997,0.8368289992780525
2023-10-30,0.8442462630971451,0.83178384424943
2023-10-31,0.8289895384017585,0.8102107985393168
2023-11-01,0.8278617850740843,0.8118063310232428
2023-11-02,0.8243651823213138,0.8058548461505294
2023-11-03,0.8221238027302151,0.8110016255580222
2023-11-04,0.8242443255970179,0.8103018458032325
2023-11-05,0.8154032057531337,0.7960378459475101
2023-11-06,0.7962855370926412,0.7898258820293191
2023-11-07,0.8047160064508447,0.7881639386765567
2023-11-08,0.7964533286744713,0.7852141976636999
2023-11-09,0.7767077566254337,0.733676146740673
2023-11-10,0.7777297629066521,0.7609373724310611
2023-11-11,0.7945502437316597,0.7615436049099532
2023-11-12,0.8014723704991659,0.7699234412053717
2023-11-13,0.7386569285326934,0.7191247096952305
2023-11-14,0.7351378410820609,0.714245435987878
2023-11-15,0.7357383948823014,0.7245465992628538
2023-11-16,0.7250260695318843,0.704032316541178
2023-11-17,0.7234763200716228,0.7087434757714571
2023-11-18,0.712606334143859,0.7006955406742273
2023-11-19,0.7263775733560888,0.7023262893075121
2023-11-20,0.7240369058808696,0.7135511811872338
2023-11-21,0.7184392772547702,0.6950471977507791
2023-11-22,0.7179910616801954,0.7021857162038225
2023-11-23,0.714768125622914,0.709744276596511
2023-11-24,0.7575172440423934,0.7031722710830114
2023-11-25,0.7162030171878224,0.7086784170094768
2023-11-26,0.7231721045056535,0.7014831243040666
2023-11-27,0.7246772035968339,0.6948724228542108
2023-11-28,0.7696673277562314,0.7108974449381396
2023-11-29,0.7451746994398872,0.7360050087979529
2023-11-30,0.737040673829028,0.7220551729279193
2023-12-01,0.7434841474784187,0.7289641227849639
2023-12-02,0.7516755585493936,0.7309050719330934
2023-12-03,0.7502372928326132,0.7386054311648159
2023-12-04,0.7447972043498733,0.7248636736623341
2023-12-05,0.764966945010244,0.736853288985245
2023-12-06,0.743031076125813,0.7229136224415788
2023-12-07,0.7429266888181194,0.7273734529089014
2023-12-08,0.7378434104518653,0.7299794735687878
2023-12-09,0.7371410005806036,0.7207498571512154
2023-12-10,0.7248514839124254,0.7169944055269943
2023-12-11,0.7255986309249591,0.6902533063459593
2023-12-12,0.7232051572021964,0.7140003323872195
2023-12-13,0.7316405951366116,0.7046632574747461
2023-12-14,0.73001034947305,0.7141468245211448
2023-12-15,0.7276669019938667,0.7083074792903402
2023-12-16,0.7167331700193407,0.7043762935227471
2023-12-17,0.723480189967818,0.7078279712178979
2023-12-18,0.7095249607565892,0.695600926889209
2023-12-19,0.7021610982566743,0.6940636400186828
2023-12-20,0.69010739956386,0.6821175024884882
2023-12-21,0.6822003361382817,0.6792416942203077
2023-12-22,0.6703684736468611,0.6576352631671054
2023-12-23,0.6680349612121826,0.6514096215868593
2023-12-24,0.6686580601387889,0.6462077044532766
2023-12-25,0.6786635740912148,0.6562004669219418
2023-12-26,0.7347094788028493,0.6770999885060281
2023-12-27,0.7091162252569537,0.7010994074601073
2023-12-28,0.7173030904118598,0.7059548655139843
2023-12-29,0.7565540062527762,0.7088535256987849
2023-12-30,0.7677669567031589,0.7444597900999413
2023-12-31,0.7605715781135667,0.7491468580307329
2024-01-01,0.8032346488319247,0.7488889003113102
2024-01-02,0.800551313151533,0.7877193141207802
2024-01-03,0.8456461981005192,0.7474969859815492
2024-01-04,0.8446506570213953,0.8325227373680305
2024-01-05,0.8331857805412599,0.8141631622748403
2024-01-06,0.8216691989548582,0.8089569884492939
2024-01-07,0.8458382874415615,0.8141157385623056
2024-01-08,0.8620290995403476,0.8110054048922962
2024-01-09,0.8498097538157843,0.8357216657636354
2024-01-10,0.8378204165517814,0.7868304656470517
2024-01-11,0.8288121694706159,0.7896602287400639
2024-01-12,0.8018345971914422,0.764031731347317
2024-01-13,0.8246803897656838,0.7890258721872562
2024-01-14,0.8256663394204509,0.8076675976897578
2024-01-15,0.8271961634842797,0.7825945421736076
2024-01-16,0.8285667848917921,0.8096543601265282
2024-01-17,0.8450021468025337,0.821515713537062
2024-01-18,0.8305013942866782,0.8095586949853004
2024-01-19,0.8263858049776952,0.806913934533881
2024-01-20,0.8130108149420078,0.8033715471903918
2024-01-21,0.8404999446166146,0.802280437090879
2024-01-22,0.8300669985704683,0.8070063859414316
2024-01-23,0.8386961266291489,0.799169399151702
2024-01-24,0.8651576899900411,0.827192046597976
2024-01-25,0.8766635965819255,0.8563784123944491
2024-01-26,0.8757350426738898,0.8542481145542781
2024-01-27,0.860676940658839,0.8428903899667296
2024-01-28,0.8747113462917044,0.8447900730739347
2024-01-29,0.8729177288591297,0.8542242072331427
2024-01-30,0.8858850808010303,0.867000959553076
2024-01-31,0.8810178393052297,0.8666436228898562
2024-02-01,0.8847868001353515,0.8633816901896674
2024-02-02,0.8919942983508075,0.8800044535976603
2024-02-03,0.8847136752108812,0.8686820695660437
2024-02-04,0.8877797072477652,0.870636610454929
2024-02-05,0.8850177421823006,0.8757062790949908
2024-02-06,0.8816778411401653,0.8751888937838979
2024-02-07,0.8975466470178964,0.8749307663830069
2024-02-08,0.913978254266998,0.8939935899526467
2024-02-09,0.903719965299276,0.8986608310758448
2024-02-10,0.9020575522277575,0.8986154795609241
2024-02-11,0.8350201080928618,0.8218308608978894
2024-02-12,0.8344984885978011,0.8085641281837108
2024-02-13,0.8505458777629533,0.8175634169919186
2024-02-14,0.8199039865803885,0.8142999511474583
2024-02-15,0.8154291789398674,0.8006791953733029
2024-02-16,0.7829787234710293,0.7757499417460827
2024-02-17,0.8025912419125394,0.779879882696888
2024-02-18,0.7960291117032658,0.7894991487240173
2024-02-19,0.7901871162907398,0.7710582047269167
2024-02-20,0.7894307632832831,0.7752717600113002
2024-02-21,0.7639306475119682,0.7383713300054883
2024-02-22,0.7746990758598646,0.7436963283128785
2024-02-23,0.7711303792109078,0.7505568401206322
2024-02-24,0.7625428887550808,0.748837206893602
2024-02-25,0.7553146151259055,0.7425947081531726
2024-02-26,0.7628274941125843,0.7465659726846265
2024-02-27,0.7766068495633489,0.7570073275241375
2024-02-28,0.7710439306791828,0.7366082092601567
2024-02-29,0.7493949678084154,0.7394681798512134
2024-03-01,0.7433089025208978,0.725070327203054
2024-03-02,0.7329960690112678,0.7309757503444164
2024-03-03,0.7517084922004889,0.7289334539216776
2024-03-04,0.7498013691782401,0.7342723200019108
2024-03-05,0.7134209129033171,0.6565243780741941
2024-03-06,0.7025999745865525,0.6926238317053547
2024-03-07,0.682270381516959,0.6771426968592612
2024-03-08,0.7157215867123193,0.6741560248665112
2024-03-09,0.7235546823110017,0.6897636255989814
2024-03-10,0.7119133523320376,0.6893587224975187
2024-03-11,0.7074112318227879,0.6888708310881919
2024-03-12,0.6802441845881241,0.6580090374504223
2024-03-13,0.6902624744005149,0.6692044608354595
2024-03-14,0.6902581819867422,0.6651335105111349
2024-03-15,0.690578026419851,0.6552404068669329
2024-03-16,0.6868922220141396,0.6580799701626043
2024-03-17,0.7398681290101364,0.6709317431374164
2024-03-18,0.672899861302197,0.6536560062171259
2024-03-19,0.6466154278341986,0.6234929283153847
2024-03-20,0.6272553587914219,0.6108334494336499
2024-03-21,0.609000087827827,0.5988837396997642
2024-03-22,0.6175112893117927,0.5831675438379123
2024-03-23,0.6410880840871008,0.598078478776601
2024-03-24,0.6289249050930653,0.6249796305035519
2024-03-25,0.6966188383348952,0.6174209023513857
2024-03-26,0.7315785450020181,0.6800994579473987
2024-03-27,0.7206963114806026,0.709224350155642
2024-03-28,0.6977807570796659,0.6795923505451097
2024-03-29,0.697057741284927,0.6882692782640243
2024-03-30,0.6939029156919928,0.6830333259799899
2024-03-31,0.7036379339863255,0.6820742569890902
2024-04-01,0.6929836959635512,0.6730068723631679
2024-04-02,0.6905444504355253,0.675610236280437
2024-04-03,0.6868722480418079,0.6743395864053007
2024-04-04,0.6861499703318966,0.655380443747117
2024-04-05,0.6900460827439201,0.6699176728570847
2024-04-06,0.6610710245056837,0.6493480058670117
2024-04-07,0.6557693927204654,0.6472188235251713
2024-04-08,0.653287058709035,0.6441196552745996
2024-04-09,0.66071562721701,0.6417781976752243
2024-04-10,0.6462616311893226,0.6329280792904256
2024-04-11,0.64344131331736,0.6317249666350393
2024-04-12,0.6778569880608929,0.6049004544479494
2024-04-13,0.7014022157419885,0.6319661809295356
2024-04-14,0.7099765840100865,0.6830464948468605
2024-04-15,0.7287388418596832,0.6934779144317331
2024-04-16,0.7120119781988304,0.6942070380967594
2024-04-17,0.703483187577195,0.6910728376639395
2024-04-18,0.7133775661847511,0.6882054810838687
2024-04-19,0.7086549391419935,0.6785134441880027
2024-04-20,0.6611779372369748,0.6426524790160085
2024-04-21,0.6619383640879402,0.6464815978815506
2024-04-22,0.659425621936457,0.6180517581957772
2024-04-23,0.645170155572249,0.6347060386916789
2024-04-24,0.6564438136011956,0.6307016256600965
2024-04-25,0.6467766542958023,0.6379169106524003
2024-04-26,0.6388544281990711,0.6276767270299306
2024-04-27,0.629084496977378,0.6213476560270457
2024-04-28,0.6467754477752775,0.6135141598114155
2024-04-29,0.6533160212591178,0.640759883735887
2024-04-30,0.6467983036604683,0.6317040432996897
2024-05-01,0.6352387515920316,0.6203061386303761
2024-05-02,0.628514404117679,0.6191224071711432
2024-05-03,0.6142595583501672,0.5977828450652748
2024-05-04,0.6196488425975064,0.6023200687053278
2024-05-05,0.6281173153645252,0.6112450774755492
2024-05-06,0.6265987372421967,0.6055549759109659
2024-05-07,0.6276386816831387,0.6122305667407268
2024-05-08,0.6326406126038447,0.6227494349641136
2024-05-09,0.6278104587722887,0.6162259186804552
2024-05-10,0.6311406903214585,0.612597416799731
2024-05-11,0.611759186250291,0.5943621835639014
2024-05-12,0.6124554747685681,0.6059764896432753
2024-05-13,0.6148079193795392,0.5776829948604231
2024-05-14,0.6158533063153254,0.605794625679743
2024-05-15,0.6125552466413413,0.593686020519684
2024-05-16,0.6099684544584291,0.6009872495051792
2024-05-17,0.6096652299401684,0.5996234205968359
2024-05-18,0.621889677421321,0.593175385023601
2024-05-19,0.6233609974427906,0.6107043846130671
2024-05-20,0.6368793855266405,0.597794157718817
2024-05-21,0.6508834327594543,0.6200031729212772
2024-05-22,0.6462150682600236,0.6346894954190986
2024-05-23,0.647050808658811,0.6298521733031232
2024-05-24,0.6471000286897207,0.6388437931763753
2024-05-25,0.6601822017231749,0.6444518235770451
2024-05-26,0.6593745448559614,0.656339380447519
2024-05-27,0.6566787743687804,0.6499660785784214
2024-05-28,0.6560114614940175,0.6479898171779713
2024-05-29,0.6597326403784036,0.6431128909162113
2024-05-30,0.6638672398402478,0.648597194181619
2024-05-31,0.6728510634004076,0.6566517132698203
2024-06-01,0.6939065497608636,0.6631711191431255
2024-06-02,0.6835307729740118,0.6710606619995575
2024-06-03,0.6874879035960058,0.6605245221669263
2024-06-04,0.691809089625691,0.6812399868649984
2024-06-05,0.680465481047372,0.6774073932712372
2024-06-06,0.6798064542773461,0.670024741321696
2024-06-07,0.6688093633486695,0.6315495456661906
2024-06-08,0.6642575531378389,0.6533371390153812
2024-06-09,0.6652815845124419,0.6589253972637017
2024-06-10,0.6548962665337845,0.648126252964621
2024-06-11,0.6735244209643336,0.6495689583250058
2024-06-12,0.672808939289327,0.6513054911918716
2024-06-13,0.6732428316098364,0.6569458832513225
2024-06-14,0.6762589860524221,0.6547469508284405
2024-06-15,0.6760801625556805,0.6702561352802044
2024-06-16,0.6707516480956973,0.6686631242086166
2024-06-17,0.673596550923093,0.6537322605516273
2024-06-18,0.6688968065674405,0.6509775742551468
2024-06-19,0.6636237849874345,0.653516528562862
2024-06-20,0.6650651927039571,0.6512355721799389
2024-06-21,0.6600648794569187,0.6428221899109269
2024-06-22,0.643531135456013,0.6340750559435787
2024-06-23,0.6420083875185321,0.6224634613137032
2024-06-24,0.63196551637996,0.6126263876432257
2024-06-25,0.6325525101595495,0.6264778283501528
2024-06-26,0.6391318231125476,0.6253741138680595
2024-06-27,0.6401625175354295,0.6299632085194231
2024-06-28,0.6422302064075062,0.6287864259956653
2024-06-29,0.6469150614224327,0.6265720026409389
2024-06-30,0.6373670404845616,0.6338675384082778
2024-07-01,0.6414938092249822,0.6292558466246797
2024-07-02,0.6455636391932227,0.633995627431457
2024-07-03,0.6446518078051375,0.6344020166343003
2024-07-04,0.6466249341516229,0.6093255662620338
2024-07-05,0.6636549482998313,0.6310932596910899
2024-07-06,0.6449356980836262,0.6317699683804922
2024-07-07,0.6373243943331254,0.6163254388860563
2024-07-08,0.6240363442245269,0.6001058974465077
2024-07-09,0.6227067206794332,0.6126433084477287
2024-07-10,0.6207349659887533,0.6147476978451244
2024-07-11,0.6323790079486566,0.6107811973332926
2024-07-12,0.6274424852417427,0.603912469469357
2024-07-13,0.6302047987461393,0.621316240176309
2024-07-14,0.6315763783748279,0.6198803751920208
2024-07-15,0.6402201769243961,0.6012249686863206
2024-07-16,0.6469076777107247,0.6333180704833379
2024-07-17,0.6343225149671048,0.6198262356766342
2024-07-18,0.6352828664570158,0.6157532127621006
