date,equity_close,equity_stress
2020-01-01,1.0,1.0
2020-05-31,0.9981205832434696,0.977949654791477
2020-06-01,1.009447964673771,0.9835813508753943
2020-06-02,1.0074201613676912,0.9669478342529698
2020-06-03,0.998229738956912,0.9870675263960894
2020-06-04,0.9855351433290751,0.9763149660997489
2020-06-05,0.9856081160909109,0.9798513520520512
2020-06-06,0.9844777038372907,0.9795140162229938
2020-06-07,0.9862886233003865,0.97121890257388
2020-06-08,0.9850196353436764,0.9786519970274492
2020-06-09,0.9979221287981458,0.972018445088919
2020-06-10,1.0222377636417979,0.9861729577934536
2020-06-11,1.032252407563775,1.0103652297983194
2020-06-12,1.055950487943466,1.0167212642191767
2020-06-13,1.0491734466316676,1.0364729342459893
2020-06-14,1.0237658963155924,1.014318923158119
2020-06-15,1.0288483048662105,0.9885031268565847
2020-06-16,1.0301735751662886,1.0196338557865101
2020-06-17,1.027927425980438,1.0081867635951722
2020-06-18,1.0217037970940364,1.0065983741474784
2020-06-19,1.00498184028146,0.9992371003181649
2020-06-20,1.005561213651272,0.9951468056582377
2020-06-21,1.0152748092941832,1.002123034830346
2020-06-22,1.0304477805708987,1.007835639243291
2020-06-23,1.0193379252197747,1.0158782525991885
2020-06-24,1.0295540351648516,1.0038293360536454
2020-06-25,1.024927145497279,1.0122011995018656
2020-06-26,1.030954265624995,1.0204972197765052
2020-06-27,1.0387466290857472,1.0069050409658036
2020-06-28,1.0334360843405326,1.02056912850948
2020-06-29,1.0301003832915356,1.0205377740508697
2020-06-30,1.0291568446560915,1.0257801208077015
2020-07-06,1.0129839861023138,1.0038308489956547
2020-07-07,1.0567977610491057,0.9955988441460403
2020-07-08,1.087082024608835,1.025195061217089
2020-07-09,1.086574789079495,1.0341116401007244
2020-07-10,1.057521943760536,1.0242391480195197
2020-07-11,1.0618594030186723,1.0313589462255723
2020-07-12,1.056479656266255,1.0295793704695595
2020-07-13,1.0614360182050568,1.0398315827057116
2020-07-14,1.0606273601215999,1.0416894207352505
2020-07-15,1.0715758911271338,1.0572715527641923
2020-07-16,1.0618671867001908,1.0392104459798617
2020-07-17,1.063452643136134,1.0553793687947852
2020-07-18,1.0618717151660837,1.0557524487234493
2020-07-19,1.055252524112796,1.0442606967023702
2020-07-20,1.0323288953478402,1.0230752125990796
2020-07-21,1.0443492367471616,1.0175336458050406
2020-07-22,1.0349239644980586,1.0271026603399755
2020-07-23,1.0332942235494689,1.0273737178171785
2020-07-24,1.0352197723847236,1.0208800334462678
2020-07-25,1.0492927439962498,1.024410457652755
2020-07-26,1.0434638048203095,1.0299771605691284
2020-07-27,1.0423840483586122,0.9969638172383956
2020-07-28,1.0204443221517627,1.0078382168557194
2020-07-29,1.0177485737317677,1.0068459272363997
2020-07-30,1.0443217533294844,1.0067519813474586
2020-07-31,1.036966155530905,1.0280627062800414
2020-08-01,1.0323236361034651,1.0216703773872573
2020-08-02,1.0292106965608478,0.9845820686735304
2020-08-03,1.028265603496558,1.0120217023452647
2020-08-04,1.0470558628023179,1.0149307572489767
2020-08-05,1.0460244908723377,1.0314642034436161
2020-08-06,1.0346543012654248,1.0130603894131704
2020-08-07,1.013109018153397,0.9867570238195614
2020-08-08,1.011876103455115,0.9930761670456962
2020-09-16,1.0030385518635216,0.9864085855186522
2020-09-17,1.0200966602596009,0.9797036114935759
2020-09-18,1.041849281130863,1.0031040946831162
2020-09-19,1.0389601909708828,1.0232557027710174
2020-09-20,1.0370066570269199,1.0007731266318676
2020-09-21,1.072740080627557,1.0185120248288737
2020-09-22,1.0568615607149718,1.0298542178932122
2020-09-23,1.0817731073152907,1.035315708870162
2020-09-24,1.0977662410790705,1.0459188009500386
2020-09-25,1.0880100220425923,1.058306786657907
2020-09-26,1.0904734809655385,1.0549265505252285
2020-09-27,1.1166800964050878,1.0734690521393255
2020-09-28,1.0970670432968055,1.071571266968643
2020-09-29,1.1086686562077601,1.0789675759936053
2020-09-30,1.090575634788522,1.067840172963161
2020-10-01,1.0876475963423688,1.04225275780424
