trade_index,decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return,leverage,net_return,equity_before,equity_after,log_contribution
89,2021-01-19,2021-01-20,2021-01-23,AVAXUSDT,FILUSDT,2.5307144581221337,-0.20274309829435544,0.6400776590352057,True,35,38960423.5154,37707820.41515,11.7,12.7217,22.685,22.298,0.10438451742463206,0.25,0.023346129356158013,1.360223585717755,1.3919795415032188,0.023077777109650543
90,2021-01-22,2021-01-23,2021-01-26,CRVUSDT,FILUSDT,3.6842105263157894,-0.002995082700044671,0.8356062733950426,True,36,57685150.50065,37707820.41515,1.958,2.005,22.298,22.415,0.018756978437949545,0.25,0.0019392446094873862,1.3919795415032188,1.3946789303255958,0.0019373667020823571
91,2021-01-25,2021-01-26,2021-01-29,CRVUSDT,FILUSDT,3.268085106382978,-0.049043315939077736,0.8261389697943577,True,35,67270703.75215,38520225.6321,2.005,2.085,22.415,21.942,0.061002190041291926,0.25,0.012500547510322979,1.3946789303255958,1.4121131805557774,0.012423060749347278
92,2021-01-28,2021-01-29,2021-02-01,FTMUSDT,WAVESUSDT,6.307823960880196,-0.10148465381870087,1.2141444789487565,True,33,10420391.262805,39991765.09726,0.119555,0.127981,6.2932,6.5526,0.029258929042526693,0.25,0.0045647322606316735,1.4121131805557774,1.4185590991467236,0.004554345466952978
93,2021-01-31,2021-02-01,2021-02-04,FTMUSDT,FILUSDT,6.452757960675135,0.0025187783924796037,1.1862129534804329,True,33,11740723.521505501,36166677.00345,0.127981,0.130791,22.289,23.119,-0.015281715360197179,0.25,-0.006570428840049295,1.4185590991467236,1.4092385575303756,-0.006592109125649764
94,2021-02-03,2021-02-04,2021-02-07,FTMUSDT,FILUSDT,5.362286382004966,0.0794770021013309,1.0607768861102038,True,34,12512504.144326,35324530.232,0.130791,0.141529,23.119,24.295,0.03123319829302318,0.25,0.005058299573255795,1.4092385575303756,1.4163669083245471,0.005045549354179234
95,2021-02-06,2021-02-07,2021-02-10,FTMUSDT,YFIUSDT,4.9276649214659685,-0.04369525638354743,1.0576800314641575,True,34,21674804.243633002,124795253.08645001,0.141529,0.148515,31678.4,35362.2,-0.06692653039446306,0.25,-0.019481632598615767,1.4163669083245471,1.388773768591731,-0.019673900832374587
96,2021-02-09,2021-02-10,2021-02-13,FTMUSDT,YFIUSDT,4.874589417863786,0.03825635843414177,1.1534004678528087,True,34,38404209.396174505,119220236.4944,0.148515,0.185434,35362.2,47188.0,-0.08583155387638297,0.25,-0.024207888469095745,1.388773768591731,1.3551544880928565,-0.024505715737499534
97,2021-02-12,2021-02-13,2021-02-16,FTMUSDT,YFIUSDT,6.742467928628139,0.40211673235016154,1.2960897998885557,True,32,49717431.5151865,119220236.4944,0.185434,0.173903,47188.0,40390.4,0.08186972316283714,0.25,0.017717430790709282,1.3551544880928565,1.3791643439463608,0.017562306700702076
98,2021-02-15,2021-02-16,2021-02-19,FTMUSDT,YFIUSDT,5.075039356305755,0.19239378887123526,0.8874815818515541,True,32,55977121.880757004,119220236.4944,0.173903,0.21091,40390.4,44370.5,0.11426179699202832,0.25,0.025815449248007077,1.3791643439463608,1.4147680910721692,0.025487856542021292
99,2021-02-18,2021-02-19,2021-02-22,FTMUSDT,YFIUSDT,6.516310741915933,0.28796688934069126,1.0853329418644422,True,35,58761539.5711105,115581899.58875,0.21091,0.3475,44370.5,43128.0,0.675625048249555,0.25,0.16615626206238876,1.4147680910721692,1.649840668769862,0.1537130944399263
100,2021-02-21,2021-02-22,2021-02-25,FTMUSDT,YFIUSDT,11.834213929429152,0.39940233226691935,1.9046860499202303,True,35,61531324.421853,117551187.35845,0.3475,0.648999,43128.0,33765.3,1.0847140065576921,0.25,0.26842850163942306,1.649840668769862,2.0927049274315395,0.2377787339747106
101,2021-02-24,2021-02-25,2021-02-28,FTMUSDT,ENJUSDT,11.40278521692555,0.037608139264335705,1.9302859583320238,True,36,61801185.844125494,27725050.383835,0.648999,0.469213,0.4902,0.56802,-0.43577198764640046,0.25,-0.11169299691160012,2.0927049274315395,1.8589644424350382,-0.11843787154015849
102,2021-02-27,2021-02-28,2021-03-03,MATICUSDT,ALPHAUSDT,4.103697957072666,-0.25846718566731697,0.8460871287471068,True,36,62088333.853664994,119359559.740265,0.1975,0.23283,1.22,1.51415,-0.062220481427682106,0.25,-0.01830512035692053,1.8589644424350382,1.8249358745770292,-0.018474732103437235
103,2021-03-02,2021-03-03,2021-03-06,MATICUSDT,ALPHAUSDT,5.06750065155069,-0.2618005245760976,0.9651568359319349,True,33,81487484.69836,107953116.114665,0.23283,0.21297,1.51415,1.83,-0.2938971701655443,0.25,-0.07622429254138607,1.8249358745770292,1.6858314286039995,-0.07928597765243645
104,2021-03-05,2021-03-06,2021-03-09,MATICUSDT,ALPHAUSDT,3.8472917614929454,-0.13767061007382697,0.8518136239694931,True,27,81487484.69836,119359559.740265,0.21297,0.21768,1.83,1.62158,0.1360065013389865,0.25,0.031251625334746624,1.6858314286039995,1.7385164007882723,0.030773234747690163
105,2021-03-08,2021-03-09,2021-03-12,ENJUSDT,ALPHAUSDT,3.435824926118414,-0.33581698060623955,0.9109215732447491,True,28,41214768.295925,110877392.60398,1.74128,1.79441,1.62158,1.60724,0.039355264098276055,0.25,0.007088816024569012,1.7385164007882723,1.7508404237091562,0.007063808481284495
