date,equity_close,equity_stress
2023-01-01,1.0,1.0
2023-01-07,0.9855187086636459,0.981049669709681
2023-01-08,1.0586374563106278,0.9748848296081107
2023-01-09,1.0435309603785123,1.0176343570019144
2023-01-10,1.0356458967918867,1.0273475685201583
2023-01-11,1.0290385122923869,1.0099957838648257
2023-01-12,1.0358616043502968,0.9795224348642972
2023-01-13,1.0211909843022642,0.9931225980710979
2023-01-14,1.0128584394021134,0.982679756475209
2023-01-15,0.9910531215199471,0.9657924803872502
2023-01-16,0.9797422873997744,0.9164010025122832
2023-01-17,0.9721735438539496,0.9588534302937076
2023-01-18,0.9868266844116276,0.9442895154157471
2023-01-19,0.975047875141982,0.9554135825026002
2023-01-20,1.0045420031859662,0.9517807182609458
2023-01-21,0.994705071072054,0.9445586722131263
2023-01-22,0.9953005434673097,0.8991816056271774
2023-01-23,0.9738587484282057,0.9621229550015392
2023-01-24,0.9890818616574549,0.950795132863457
2023-01-25,1.1017966961481196,0.8990164766795232
2023-01-26,1.100914080292456,1.0741428806889373
2023-01-27,1.0913912535900974,1.0765622413401341
2023-01-28,1.0885891769400722,1.0537281501553775
2023-01-29,1.0921816554147643,1.0758651633936762
2023-01-30,1.092734897850902,1.0547589044517185
2023-01-31,1.0713497640966663,1.0531796768943351
2023-02-01,1.0950607900329299,1.050356520900583
2023-02-02,1.0822195600548148,1.0662631883686893
2023-02-03,1.0240444138512848,1.0013366695499704
2023-02-04,1.031837749675298,1.0002717618560875
2023-02-05,1.0320344002547992,0.9959447438000979
2023-02-06,1.0209937870736732,0.9991011630522176
2023-02-07,1.033027053116962,1.0125801571099502
2023-02-08,1.0240950176112653,1.008424755145332
2023-02-09,1.0236929554566163,0.9770349752979205
2023-02-10,1.019141749807277,0.9983014184649132
2023-02-11,1.0191658159214514,1.0016788215158936
2023-02-12,1.0171383185255023,0.9980187385370651
2023-02-13,1.0033187050144408,0.9788972560482273
2023-02-14,1.0203669376126647,0.9919314450706282
2023-02-15,1.0451217378517668,0.9895639424376312
2023-02-16,1.0212378962323898,0.9873912263545243
2023-02-17,1.01164017674175,0.9948589377367808
