trade_index,decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return,leverage,net_return,equity_before,equity_after,log_contribution
455,2024-02-06,2024-02-07,2024-02-10,TIAUSDT,POWRUSDT,0.2168597258513003,-0.39123376623376627,0.12405703244625906,False,30,258326538.63315,27752898.496349998,17.4165,19.7288,0.3,0.3064,0.11143157350788035,0.25,0.025107893376970086,0.8807828086855315,0.9028974095342761,0.024797868881924097
456,2024-02-09,2024-02-10,2024-02-13,TIAUSDT,POWRUSDT,0.21001373761161823,-0.23869846000993544,0.09380879890037135,False,30,252672419.14034998,20382461.28215,19.7288,19.6836,0.3064,0.3965,-0.29635111908603373,0.25,-0.07683777977150844,0.9028974095342761,0.8335207772242159,-0.07995030669510589
457,2024-02-12,2024-02-13,2024-02-16,ARKUSDT,CAKEUSDT,0.10637509266123057,-0.12176297349446541,0.054064171309671505,False,32,14917490.4849,9873299.34825,0.8953,0.8932,2.5944,2.7957,-0.07993577675088748,0.25,-0.022733944187721872,0.8335207772242159,0.814571562395494,-0.022996344858692327
458,2024-02-15,2024-02-16,2024-02-19,RIFUSDT,STRAXUSDT,0.5256064690026951,-0.1277658815132049,0.1405885839605838,True,33,4410235.92238,12491349.18465,0.2207,0.21345,0.978,1.028,-0.08397476703146622,0.25,-0.02374369175786656,0.814571562395494,0.7952306263032516,-0.024030116141427027
459,2024-02-18,2024-02-19,2024-02-22,BEAMXUSDT,LOOMUSDT,0.7115486961149546,-0.02747474747474743,0.18889443519242,True,32,19839651.5882855,16331124.200775,0.03216,0.033975,0.09629,0.11621,-0.15043849774391105,0.25,-0.040359624435977765,0.7952306263032516,0.763135416885665,-0.04119667349113186
460,2024-02-21,2024-02-22,2024-02-25,BEAMXUSDT,ORDIUSDT,1.0116643969447567,0.05158780767759219,0.19771958463960207,True,34,24935185.857805,565865862.46325,0.033975,0.033101,65.975,64.03,0.0037560663182950593,0.25,-0.0018109834204262352,0.763135416885665,0.761753391298145,-0.0018126252333975248
461,2024-02-24,2024-02-25,2024-02-28,BEAMXUSDT,ARKUSDT,0.9850665707088881,-0.04156397042348181,0.2201838664033423,True,35,34170159.505539,16841706.0897,0.033101,0.036376,0.8553,0.8672,0.08502636226127125,0.25,0.01850659056531781,0.761753391298145,0.7758508494226422,0.018337427518297037
462,2024-02-27,2024-02-28,2024-03-02,BEAMXUSDT,ARKUSDT,1.0233062632105905,-0.012862834376778598,0.25617672577183986,True,38,46202938.006061,14228329.3774,0.036376,0.035453,0.8672,0.9844,-0.16052147435923458,0.25,-0.04288036858980865,0.7758508494226422,0.7425820790286831,-0.043826888643654485
463,2024-03-01,2024-03-02,2024-03-05,SUPERUSDT,TIAUSDT,1.4652546823035184,0.04967923980760536,0.31488981700814805,True,38,41027490.026700005,204719697.55624998,1.408,1.3616,17.0,15.663,0.045692513368983945,0.25,0.008673128342245984,0.7425820790286831,0.7490225887047508,0.008635732833099694
464,2024-03-04,2024-03-05,2024-03-08,1000BONKUSDT,TIAUSDT,2.646467575142553,-0.11653815129652922,0.48292946623743166,True,38,95697003.56269899,205583780.53915,0.03773,0.027063,15.663,16.7084,-0.3494626018370396,0.25,-0.0901156504592599,0.7490225887047508,0.6815239309149435,-0.09443777596442764
465,2024-03-07,2024-03-08,2024-03-11,1000BONKUSDT,TIAUSDT,1.7241795852627337,-0.040717902786868265,0.38352467964805687,True,39,127279701.239631,207060660.2278,0.027063,0.031026,16.7084,16.0574,0.18539853161458242,0.25,0.0435996329036456,0.6815239309149435,0.7112381241178846,0.04267592252074016
466,2024-03-10,2024-03-11,2024-03-14,TOKENUSDT,TIAUSDT,1.7756474941136897,-0.1861429295489102,0.3866762044553583,True,39,18028304.444760002,205618736.94875002,0.08254,0.07956,16.0574,17.2654,-0.11133381926672914,0.25,-0.030583454816682287,0.7112381241178846,0.6894860050850233,-0.031060888269306617
467,2024-03-13,2024-03-14,2024-03-17,TOKENUSDT,TIAUSDT,1.5812520272461885,-0.12295960617160395,0.35903924985498364,True,40,22275934.032065,205618736.94875002,0.07956,0.0628,17.2654,13.7636,-0.007836793794973484,0.25,-0.004709198448743371,0.6894860050850233,0.6862390786594467,-0.004720321658431422
468,2024-03-16,2024-03-17,2024-03-20,FRONTUSDT,AUCTIONUSDT,2.95233500578927,-0.33436245754862615,0.5024291954213864,True,41,18492896.06665,34770562.4261,2.0482,1.3899,21.55,19.446,-0.22377074907717065,0.25,-0.058692687269292665,0.6862390786594467,0.6459618630237203,-0.0604856117024118
469,2024-03-19,2024-03-20,2024-03-23,FRONTUSDT,AUCTIONUSDT,1.7094950282706178,-0.41928934010152286,0.3542868350716502,True,41,26047628.949699998,30268190.7103,1.3899,1.2989,19.446,21.464,-0.1692468913177334,0.25,-0.045061722829433354,0.6459618630237203,0.616853708593761,-0.04610857182510379
470,2024-03-22,2024-03-23,2024-03-26,TOKENUSDT,AUCTIONUSDT,2.350337144532395,-0.3044718081659106,0.4630371845338972,True,40,33856591.151365,29703094.59465,0.11429,0.18409,21.464,23.309,0.5247692147670067,0.25,0.12844230369175166,0.616853708593761,0.6960838199663442,0.12083818942148339
471,2024-03-25,2024-03-26,2024-03-29,TOKENUSDT,NTRNUSDT,4.119332406119611,-0.24953531598513012,0.7281509916384712,True,40,45555243.451295,31685142.0532,0.18409,0.17545,1.2923,1.2102,0.016596574956332266,0.25,0.0013991437390830665,0.6960838199663442,0.697057741284927,0.0013981658495141411
472,2024-03-28,2024-03-29,2024-04-01,TOKENUSDT,NTRNUSDT,3.261598251153753,-0.3098728112701763,0.607281251731093,True,40,54310477.878455,28806510.443400003,0.17545,0.18086,1.2102,1.194,0.04422121287946723,0.25,0.008305303219866805,0.697057741284927,0.7028470171880538,0.0082710039686745
473,2024-03-31,2024-04-01,2024-04-04,TOKENUSDT,USTCUSDT,2.4896817743490836,-0.22198159177043852,0.5230933891184936,True,39,91749974.99479,30707257.88142,0.18086,0.14396,0.02875,0.0253,-0.0840252128718344,0.25,-0.023756303217958602,0.7028470171880538,0.6861499703318966,-0.02404303441037415
